x13,col,yr,site,sample.core.no,replicate.section,type.1,sample,region,loc.collect,principal.habitat,cervicornis,long,lat,water.depth,date,collector,loc.store,type.2,type.3,penetration.depth.m,recovery.m,bot.m,top.m,section.length,type.4,max,min,method,temp,notes,wet,dry,x2mm,x500,x250,x106,x63,otoliths,spicules,mollusks,dermal.denticles,gastropods,bivalvia,scaphop,bryozoa,urchins,crustacean,corals,halimedas,otolitos.vertebras.dientes,residuos,sagittal.number,sagittal.weight.mg,other.number,other.weight.mg,dientes.number,dientes.weight.mg,huesos.number,huesos.weight.mg,name,desc,long.1,lat.deg,lat.dec.mins,long.deg,long.dec.mins,lat.deg.1,lat.mins,lat.sec,long.deg.1,long.mins,long.sec
NA,AT,12,18,3,2,O,AT12-18-3-2,Domican Republic,"Feri, SW Levantado, Samana Bay",Fringing reef,dead,-69.28076,19.16458617,8.1,27-Nov-2012,Josef,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  900.00,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-18-3-2 (O),Sub Recent,-69.28076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,18,3,2,S,AT12-18-3-2,Domican Republic,"Feri, SW Levantado, Samana Bay",Fringing reef,dead,-69.28076,19.16458617,8.1,27-Nov-2012,Josef,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,Sub-sample sent to Magdalena for spicule analysis (and analysed),NA,NA,  950.00,NA,NA,NA,NA,NA,NA, 7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-18-3-2 (S),Sub Recent,-69.28076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,18,4,1,M,AT12-18-4-1,Domican Republic,"Feri, SW Levantado, Samana Bay",Fringing reef,dead,-69.28076,19.16458617,9.2,27-Nov-2012,Aaron,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1400.00,NA,NA,NA,NA,NA,NA,NA, 1,NA, 22.780, 13.239,0.600,0.034, 0.000,0.000,478.900, 1.587,0.024, 763.600,NA,NA,NA,NA,NA,NA,NA,NA,AT12-18-4-1 (M),Sub Recent,-69.28076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,18,4,1,O,AT12-18-4-1,Domican Republic,"Feri, SW Levantado, Samana Bay",Fringing reef,dead,-69.28076,19.16458617,9.2,27-Nov-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  900.00,  63.5440, 227.4650, 223.8150, 137.2120,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-18-4-1 (O),Sub Recent,-69.28076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,18,4,1,S,AT12-18-4-1,Domican Republic,"Feri, SW Levantado, Samana Bay",Fringing reef,dead,-69.28076,19.16458617,9.2,27-Nov-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  950.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  6,NA, 0, 0, 0, 0, 0, 0,AT12-18-4-1 (S),Sub Recent,-69.28076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,18,4,2,M,AT12-18-4-2,Domican Republic,"Feri, SW Levantado, Samana Bay",Fringing reef,dead,-69.28076,19.16458617,9.2,27-Nov-2012,Josef,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  950.00,NA,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-18-4-2 (M),Sub Recent,-69.28076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,18,4,2,O,AT12-18-4-2,Domican Republic,"Feri, SW Levantado, Samana Bay",Fringing reef,dead,-69.28076,19.16458617,9.2,27-Nov-2012,Josef,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  800.00,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-18-4-2 (O),Sub Recent,-69.28076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,18,4,2,S,AT12-18-4-2,Domican Republic,"Feri, SW Levantado, Samana Bay",Fringing reef,dead,-69.28076,19.16458617,9.2,27-Nov-2012,Josef,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  850.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-18-4-2 (S),Sub Recent,-69.28076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,1,1,M,AT12-19-1-1,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Aaron,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1450.00,NA,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-19-1-1 (M),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,1,1,O,AT12-19-1-1,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  700.00, 119.2610, 596.1630,  95.6620, 157.4750,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 13,NA, 0,NA, 1,NA, 0,NA,AT12-19-1-1 (O),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,1,1,S,AT12-19-1-1,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  850.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-19-1-1 (S),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,1,2,M,AT12-19-1-2,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Josef,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1650.00,NA,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-19-1-2 (M),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,1,2,O,AT12-19-1-2,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Josef,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  900.00,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-19-1-2 (O),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,1,2,S,AT12-19-1-2,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Josef,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  950.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-19-1-2 (S),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,2,1,M,AT12-19-2-1,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Aaron,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1600.00,NA,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-19-2-1 (M),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,2,1,O,AT12-19-2-1,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  800.00, 124.8120, 400.2100, 172.8650,  63.5780,NA, 1,NA,NA,NA, 20.686, 44.216,1.096,0.813, 7.995,0.214,200.390, 0.021,0.000,1182.000, 12,NA, 0,NA, 2,NA, 0,NA,AT12-19-2-1 (O),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,2,1,S,AT12-19-2-1,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  900.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-19-2-1 (S),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,2,2,M,AT12-19-2-2,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Josef,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1900.00,NA,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-19-2-2 (M),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,2,2,O,AT12-19-2-2,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Josef,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  900.00,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-19-2-2 (O),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,2,2,S,AT12-19-2-2,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Josef,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  900.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-19-2-2 (S),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,3,1,M,AT12-19-3-1,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Aaron,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 2050.00,NA,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-19-3-1 (M),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,3,1,O,AT12-19-3-1,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  950.00, 211.4030, 393.4930, 183.5610,  59.6060,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 18,NA, 0,NA, 2,NA, 0,NA,AT12-19-3-1 (O),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,3,1,S,AT12-19-3-1,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  850.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-19-3-1 (S),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,3,2,M,AT12-19-3-2,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Josef,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 2200.00,NA,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-19-3-2 (M),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,3,2,O,AT12-19-3-2,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Josef,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  950.00,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-19-3-2 (O),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,3,2,S,AT12-19-3-2,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Josef,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  900.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-19-3-2 (S),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,4,1,M,AT12-19-4-1,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Aaron,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 2100.00,NA,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-19-4-1 (M),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,4,1,O,AT12-19-4-1,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  950.00,NA, 380.9070, 247.6400, 109.8960,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 21,NA, 0,NA, 4,NA, 0,NA,AT12-19-4-1 (O),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,4,1,S,AT12-19-4-1,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1150.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-19-4-1 (S),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,4,2,M,AT12-19-4-2,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Josef,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1800.00,NA,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-19-4-2 (M),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,4,2,O,AT12-19-4-2,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Josef,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA, 1100.00,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-19-4-2 (O),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,19,4,2,S,AT12-19-4-2,Domican Republic,"Bridge Island reef, Samana Bay",Fringing reef,dead,-69.32533,19.19343667,9.2,28-Nov-2012,Josef,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  950.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-19-4-2 (S),Sub Recent,-69.32533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,21,1,1,M,AT12-21-1-1,Domican Republic,"La Playita, Las Galeras",Fringing reef,dead,-69.20724,19.29640833,10.8,29-Nov-2012,Aaron,STRI,Large Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  500.00,NA,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-21-1-1 (M),Sub Recent,-69.20724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,21,1,1,O,AT12-21-1-1,Domican Republic,"La Playita, Las Galeras",Fringing reef,dead,-69.20724,19.29640833,10.8,29-Nov-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  750.00,  54.2110,  97.3070, 103.3510, 314.8890,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-21-1-1 (O),Sub Recent,-69.20724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,AT,12,21,1,1,S,AT12-21-1-1,Domican Republic,"La Playita, Las Galeras",Fringing reef,dead,-69.20724,19.29640833,10.8,29-Nov-2012,Aaron,STRI,Small Bulk,NA,NA,NA,NA,NA,NA,Sub Recent,NA,NA,NA,NA,NA,NA,  750.00,NA,NA,NA,NA,NA,NA, 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AT12-21-1-1 (S),Sub Recent,-69.20724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
